ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
18321,25987,1,2025-08-19,1,22,454,8706,51,35251,1,0
18322,25990,1,2025-08-10,1,26,521,10305,61,35256,1,0
18323,25990,1,2025-08-24,1,26,521,10249,61,35258,1,0
18324,25991,1,2025-06-30,1,21,417,8270,49,35260,1,0
18325,25993,1,2025-05-22,1,26,527,10068,62,35262,1,0
18326,25994,1,2025-04-11,1,24,483,9410,57,35264,1,0
18327,26001,2,2025-09-21,1,2,30,1090,4,35274,1,0
18328,26002,1,2025-07-31,1,3,67,1610,6,35277,1,0
18329,26006,1,2025-09-09,1,4,96,1942,9,35279,1,0
18330,26007,1,2025-06-07,1,5,103,2496,12,35282,1,0
18331,26008,1,2025-03-12,1,5,105,2180,11,35284,1,0
18332,26009,1,2025-02-26,1,5,107,2203,11,35286,1,0
18333,26010,1,2025-07-30,1,19,387,7520,46,35288,1,0
18334,26012,2,2025-08-14,1,2,41,916,3,35293,1,0
18335,26013,1,2025-02-20,1,22,442,8510,53,35294,1,0
18336,26014,1,2025-02-27,1,5,112,2230,13,35296,1,0
18337,26015,2,2025-08-30,1,25,505,9975,60,35299,1,0
18338,26019,1,2025-09-02,1,15,319,6201,36,35305,1,0
18339,26021,1,2025-08-16,1,25,505,9710,60,35308,1,0
18340,26022,1,2025-06-23,1,5,108,2475,12,35309,1,0
18341,26023,2,2025-10-31,1,19,379,7386,46,35310,1,0
18342,26024,1,2025-11-15,1,25,505,9802,59,35311,1,0
18343,26026,1,2025-09-20,1,26,518,10303,62,35314,1,0
18344,26027,2,2025-09-04,1,1,17,383,1,35316,1,0
18345,26028,1,2025-03-13,1,4,92,1788,9,35317,1,0
18346,26029,1,2025-07-25,1,9,190,3988,21,35320,1,0
18347,26031,1,2025-09-09,1,22,454,8536,53,35325,1,0
18348,26032,2,2025-07-26,1,5,118,2202,14,35326,1,0
18349,26033,1,2025-03-05,1,13,276,5662,32,35327,1,0
18350,26039,2,2025-04-04,1,8,171,3676,19,35331,1,0
18351,26040,1,2025-07-31,1,6,142,2812,16,35333,1,0
18352,26042,2,2025-06-13,1,5,118,2181,13,35335,1,0
18353,26043,1,2025-10-04,1,5,118,2357,11,35337,1,0
18354,26043,1,2025-09-21,1,5,118,2667,12,35336,1,0
18355,26044,1,2025-07-18,1,12,263,5421,30,35338,1,0
18356,26046,1,2025-04-17,1,5,112,2405,11,35344,1,0
18357,26048,1,2025-11-27,1,24,482,9561,57,35345,1,0
18358,26049,1,2025-03-30,1,26,519,10352,62,35346,1,0
18359,26050,1,2025-01-24,1,19,390,7493,46,35348,1,0
18360,26051,1,2025-02-21,1,25,500,9803,59,35349,1,0
18361,26053,1,2025-04-20,1,22,434,8808,51,35353,1,0
18362,26054,1,2025-10-06,1,5,121,2431,11,35354,1,0
18363,26055,1,2026-01-06,1,4,85,2061,10,35355,1,0
18364,26056,1,2025-08-13,1,5,124,2432,14,35357,1,0
18365,26057,1,2025-12-06,1,3,52,1587,5,35358,1,0
18366,26058,1,2025-08-24,1,2,43,1062,3,35360,1,0
18367,26059,1,2025-06-17,1,11,233,4450,26,35361,1,0
18368,26060,2,2025-12-25,1,23,463,9202,56,35362,1,0
18369,26061,1,2025-10-23,1,5,119,2433,14,35363,1,0
18370,26062,2,2025-07-07,1,3,53,1550,7,35364,1,0
18371,26064,2,2025-04-27,1,1,20,480,1,35365,1,0
18372,26065,1,2025-02-06,1,5,124,2523,14,35366,1,0
18373,26066,2,2025-03-16,1,26,527,10090,61,35367,1,0
18374,26067,1,2025-12-15,1,5,105,2450,14,35368,1,0
18375,26069,1,2025-10-14,1,4,94,1816,9,35370,1,0
18376,26072,1,2025-02-27,1,5,107,2181,12,35377,1,0
18377,26074,2,2025-08-30,1,10,216,4184,23,35379,1,0
18378,26075,2,2026-01-02,1,31,604,11912,72,35381,1,0
18379,26075,1,2025-12-04,1,31,604,11838,71,35380,1,0
18380,26077,1,2025-11-29,1,17,352,6983,41,35385,1,0
18381,26078,1,2025-07-30,1,16,332,6461,38,35387,1,0
18382,26080,1,2025-03-09,1,3,54,1211,8,35391,1,0
18383,26081,1,2025-05-02,1,5,117,2310,11,35392,1,0
18384,26082,1,2025-09-29,1,5,123,2595,14,35393,1,0
18385,26083,1,2025-02-16,1,22,435,8887,53,35394,1,0
18386,26084,1,2025-06-12,1,22,448,8680,54,35395,1,0
18387,26085,2,2025-05-11,1,5,121,2204,13,35397,1,0
18388,26086,1,2025-02-26,1,5,118,2336,14,35398,1,0
18389,26088,1,2025-07-08,1,10,215,4375,24,35400,1,0
18390,26089,1,2025-05-01,1,8,173,3492,20,35401,1,0
18391,26090,2,2025-08-01,1,2,34,1114,4,35402,1,0
18392,26094,1,2026-01-04,1,21,422,8292,50,35408,1,0
18393,26095,1,2025-03-06,1,22,443,8788,53,35409,1,0
18394,26096,1,2025-06-15,1,23,472,9030,56,35410,1,0
18395,26098,1,2025-08-07,1,5,114,2385,13,35415,1,0
18396,26099,1,2025-04-29,1,13,276,5466,32,35419,1,0
18397,26100,1,2025-07-03,1,5,107,2205,11,35421,1,0
18398,26101,1,2025-05-27,1,29,572,11237,68,35422,1,0
18399,26103,1,2025-06-11,1,5,115,2338,11,35425,1,0
18400,26105,1,2025-04-01,1,3,55,1262,7,35427,1,0
18401,26106,1,2025-05-17,1,22,456,8632,52,35429,1,0
18402,26108,1,2025-08-18,1,30,586,11403,70,35432,1,0
18403,26111,1,2025-07-08,1,26,529,10353,62,35434,1,0
18404,26112,2,2025-09-20,1,22,454,8706,51,35435,1,0
18405,26113,1,2025-12-30,1,10,216,4355,23,35436,1,0
18406,26115,1,2025-08-04,1,12,263,5227,29,35437,1,0
18407,26117,1,2025-07-18,1,30,589,11513,70,35439,1,0
18408,26118,1,2025-12-14,1,5,106,2595,14,35440,1,0
18409,26119,1,2025-10-09,1,24,489,9411,58,35441,1,0
18410,26120,1,2025-12-10,1,27,538,10611,63,35447,1,0
18411,26122,1,2025-07-07,1,5,124,2258,11,35449,1,0
18412,26124,1,2025-06-13,1,5,120,2230,13,35453,1,0
18413,26127,1,2025-04-20,1,7,156,3185,18,35459,1,0
18414,26129,1,2025-09-28,1,5,118,2522,12,35464,1,0
18415,26129,1,2025-10-08,1,5,118,2404,12,35463,1,0
18416,26130,1,2025-05-14,1,25,499,9801,60,35465,1,0
18417,26131,1,2026-01-05,1,21,419,8413,50,35466,1,0
18418,26132,1,2025-06-22,1,3,76,1482,6,35467,1,0
18419,26133,1,2025-06-29,1,8,177,3511,20,35469,1,0
18420,26134,1,2025-07-16,1,5,122,2202,12,35470,1,0
18421,26135,1,2025-03-09,1,19,389,7315,45,35471,1,0
18422,26140,1,2025-07-23,1,26,528,10090,62,35475,1,0
18423,26141,1,2025-12-01,1,12,252,5081,30,35476,1,0
18424,26142,1,2025-06-02,1,5,113,2338,12,35479,1,0
18425,26143,2,2025-10-18,1,5,114,2182,14,35480,1,0
18426,26144,2,2025-09-02,1,31,608,11604,71,35481,1,0
18427,26146,1,2025-09-22,1,23,465,9176,55,35484,1,0
18428,26148,1,2025-07-13,1,20,410,7971,47,35487,1,0
18429,26149,1,2025-07-24,1,2,38,791,3,35488,1,0
18430,26150,2,2025-06-24,1,5,121,2665,11,35489,1,0
18431,26151,1,2025-12-04,1,17,341,6756,41,35490,1,0
18432,26152,1,2025-10-30,1,26,515,10352,62,35491,1,0
18433,26154,2,2025-04-06,1,5,110,2310,13,35493,1,0
18434,26156,1,2025-10-29,1,7,152,3359,18,35496,1,0
18435,26157,2,2025-05-19,1,20,410,7891,47,35497,1,0
18436,26158,1,2025-07-15,1,21,422,8338,50,35498,1,0
18437,26159,1,2025-03-23,1,3,59,1634,6,35499,1,0
18438,26159,2,2025-03-22,1,3,59,1504,5,35500,1,0
18439,26161,1,2025-07-26,1,22,453,8735,52,35503,1,0
18440,26162,1,2025-05-12,1,3,55,1663,8,35505,1,0
18441,26164,1,2025-07-17,1,5,110,2385,14,35507,1,0
18442,26166,1,2025-04-12,1,22,439,8558,54,35510,1,0
18443,26167,1,2025-10-26,1,20,397,7765,48,35511,1,0
18444,26169,1,2025-06-22,1,5,118,2666,12,35516,1,0
18445,26171,1,2025-10-31,1,4,97,1941,9,35520,1,0
18446,26172,1,2025-06-26,1,21,424,8368,49,35521,1,0
18447,26173,1,2025-07-04,1,1,18,683,1,35524,1,0
18448,26174,1,2025-09-27,1,26,523,10353,62,35525,1,0
18449,26175,2,2025-05-01,1,25,498,9782,60,35526,1,0
18450,26176,1,2025-03-11,1,12,263,5080,29,35527,1,0
18451,26177,1,2025-08-18,1,5,106,2259,11,35528,1,0
18452,26180,2,2025-03-28,1,2,44,1014,3,35533,1,0
18453,26181,1,2025-12-16,1,5,123,2283,12,35536,1,0
18454,26181,1,2025-11-28,1,5,123,2356,14,35537,1,0
18455,26182,1,2025-11-27,1,5,103,2667,13,35538,1,0
18456,26183,1,2025-08-31,1,10,217,4111,23,35539,1,0
18457,26185,1,2025-03-07,1,5,124,2204,11,35541,1,0
18458,26186,1,2025-10-24,1,5,121,2643,13,35542,1,0
18459,26190,1,2025-11-18,1,29,573,11291,67,35545,1,0
18460,26191,1,2025-06-22,1,10,211,4275,23,35546,1,0
18461,26192,1,2025-08-06,1,23,468,9078,56,35548,1,0
18462,26193,1,2025-03-13,1,17,341,6982,41,35550,1,0
18463,26194,1,2025-12-15,1,17,351,6890,42,35551,1,0
18464,26195,1,2025-02-25,1,5,115,2205,13,35552,1,0
18465,26196,1,2025-04-30,1,25,502,9922,59,35553,1,0
18466,26197,1,2026-01-05,1,25,495,9877,59,35556,1,0
18467,26198,2,2025-07-24,1,27,534,10535,64,35557,1,0
18468,26199,1,2025-12-11,1,5,107,2259,14,35558,1,0
18469,26202,1,2025-11-07,1,22,451,8806,54,35562,1,0
18470,26204,1,2025-07-30,1,5,104,2283,11,35565,1,0
18471,26205,1,2026-01-09,1,5,106,2406,12,35567,1,0
18472,26205,1,2026-01-18,1,5,106,2202,11,35566,1,0
18473,26208,2,2025-03-01,1,20,395,7694,48,35569,1,0
18474,26209,1,2025-09-06,1,26,529,10224,61,35570,1,1
18475,26210,1,2025-02-19,1,22,442,8632,54,35571,1,0
18476,26211,1,2025-07-04,1,3,56,1182,5,35572,1,0
18477,26212,1,2025-04-10,1,27,542,10676,63,35573,1,0
18478,26214,1,2025-06-05,1,4,86,1961,9,35575,1,1
18479,26216,1,2025-02-12,1,5,114,2182,13,35579,1,0
18480,26218,1,2025-09-12,1,6,141,2790,16,35584,1,0
18481,26219,2,2025-11-10,1,5,118,2643,13,35585,1,0
18482,26220,1,2025-08-25,1,27,539,10611,64,35586,1,0
18483,26221,1,2025-02-25,1,2,37,1014,4,35587,1,0
18484,26223,1,2025-04-26,1,21,421,8248,49,35589,1,0
18485,26224,1,2025-10-18,1,17,343,6867,42,35591,1,0
18486,26227,1,2025-06-10,1,5,117,2404,14,35599,1,0
18487,26228,1,2025-07-01,1,6,142,2936,15,35600,1,0
18488,26230,2,2025-10-20,1,4,93,1942,10,35603,1,0
18489,26231,1,2025-08-04,1,5,115,2476,13,35604,1,0
18490,26234,2,2025-09-05,1,13,282,5515,31,35610,1,0
18491,26235,1,2025-08-07,1,14,295,5849,33,35614,1,0
18492,26236,1,2025-06-04,1,23,463,9317,56,35615,1,0
18493,26237,1,2025-07-10,1,19,377,7520,46,35617,1,0
18494,26238,2,2025-07-09,1,22,442,8585,54,35618,1,0
18495,26240,1,2025-10-06,1,5,105,2431,13,35620,1,0
18496,26242,1,2025-02-26,1,5,110,2338,11,35622,1,0
18497,26243,1,2025-11-12,1,4,91,1887,10,35623,1,0
18498,26244,2,2025-08-01,1,23,465,9077,55,35626,1,0
18499,26246,2,2025-08-07,1,5,116,2312,12,35628,1,0
18500,26247,1,2026-01-17,1,21,425,8270,50,35629,1,0
18501,26248,1,2025-08-25,1,5,119,2231,13,35630,1,0
18502,26249,1,2025-09-06,1,26,520,10354,62,35631,1,0
18503,26250,1,2025-03-26,1,31,611,11910,72,35632,1,0
18504,26251,1,2025-07-04,1,12,268,5351,30,35634,1,0
18505,26251,1,2025-06-15,1,12,268,5104,29,35633,1,0
18506,26252,1,2025-10-15,1,3,70,1633,6,35635,1,0
18507,26253,1,2025-11-29,1,17,340,6930,39,35636,1,0
18508,26255,2,2025-03-21,1,5,108,2258,12,35637,1,0
18509,26257,1,2026-01-08,1,29,569,11067,68,35642,1,0
18510,26258,1,2025-08-14,1,13,281,5662,31,35643,1,0
18511,26259,1,2025-02-23,1,23,463,9278,56,35644,1,0
18512,26260,1,2025-08-19,1,5,119,2258,14,35646,1,0
18513,26261,2,2025-04-06,1,1,24,479,1,35648,1,0
18514,26262,2,2025-02-17,1,22,447,8483,53,35649,1,0
18515,26263,1,2025-06-16,1,5,109,2312,11,35650,1,0
18516,26264,1,2025-09-18,1,19,378,7576,46,35651,1,0
18517,26266,1,2025-10-11,1,22,453,8766,53,35652,1,0
18518,26269,1,2025-04-26,1,6,136,3050,16,35655,1,0
18519,26271,1,2025-06-27,1,5,119,2450,12,35657,1,1
18520,26272,2,2025-03-21,1,8,171,3632,19,35658,1,0
18521,26274,1,2025-11-12,1,5,108,2553,12,35661,1,0
18522,26276,1,2025-11-02,1,2,42,864,3,35663,1,0
18523,26278,1,2025-04-25,1,10,213,4249,23,35666,1,0
18524,26279,2,2025-06-19,1,1,17,480,1,35667,1,0
18525,26280,1,2025-08-01,1,1,24,524,1,35671,1,0
18526,26281,1,2025-03-07,1,26,523,10201,61,35672,1,0
18527,26282,1,2026-01-25,1,17,344,6692,39,35673,1,0
18528,26283,1,2025-07-16,1,22,446,8861,51,35674,1,0
18529,26284,1,2025-01-16,1,5,114,2283,13,35675,1,0
18530,26285,1,2025-09-06,1,3,64,1287,8,35676,1,0
18531,26286,1,2025-09-27,1,5,107,2384,14,35678,1,0
18532,26289,1,2025-01-23,1,5,105,2431,14,35680,1,0
18533,26291,1,2025-08-22,1,16,324,6668,38,35682,1,0
18534,26292,2,2025-02-24,1,5,119,2664,13,35684,1,0
18535,26293,1,2025-03-18,1,17,342,6835,39,35685,1,0
18536,26294,2,2025-01-24,1,31,607,11940,71,35686,1,0
18537,26296,1,2025-02-26,1,3,78,1287,6,35688,1,0
18538,26297,1,2025-03-07,1,28,554,10822,66,35689,1,0
18539,26298,2,2025-09-26,1,23,472,9200,56,35690,1,0
18540,26300,1,2026-01-04,1,17,340,6891,40,35692,1,0
18541,26301,1,2025-09-16,1,5,117,2473,11,35693,1,0
18542,26302,2,2025-04-12,1,3,52,1714,6,35694,1,0
18543,26303,1,2025-12-11,1,7,155,3140,18,35695,1,0
18544,26304,1,2025-04-02,1,30,587,11365,69,35696,1,0
18545,26305,1,2025-11-27,1,17,340,6982,42,35697,1,0
18546,26306,2,2025-09-03,1,9,198,3914,21,35699,1,0
18547,26307,1,2025-05-17,1,23,468,9250,56,35700,1,0
18548,26309,1,2025-03-19,1,27,539,10612,64,35702,1,0
18549,26311,1,2025-07-23,1,5,115,2433,12,35703,1,0
18550,26312,1,2025-11-01,1,22,445,8887,54,35705,1,0
18551,26313,1,2025-07-05,1,5,108,2358,13,35706,1,0
18552,26314,1,2025-07-18,1,21,425,8120,50,35707,1,0
18553,26316,1,2025-04-26,1,5,117,2180,11,35710,1,0
18554,26318,1,2025-03-04,1,5,120,2283,13,35716,1,0
18555,26323,2,2025-09-30,1,15,308,6343,35,35720,1,0
18556,26325,1,2025-10-14,1,5,124,2615,14,35726,1,0
18557,26326,1,2025-04-04,1,11,230,4746,25,35727,1,0
18558,26327,1,2025-08-08,1,7,155,3116,17,35729,1,0
18559,26327,1,2025-09-18,1,7,155,3359,17,35728,1,0
18560,26328,1,2025-09-30,1,5,109,2231,13,35733,1,0
18561,26329,1,2025-12-27,1,5,109,2258,13,35734,1,0
18562,26330,2,2025-06-25,1,25,496,9823,59,35735,1,0
18563,26331,1,2025-07-05,1,10,212,4354,24,35737,1,0
18564,26332,1,2025-11-10,1,2,30,1115,3,35738,1,0
18565,26334,1,2026-01-04,1,5,117,2384,12,35739,1,0
18566,26335,2,2025-04-15,1,9,200,3936,21,35741,1,0
18567,26335,1,2025-03-10,1,9,200,3914,21,35740,1,0
18568,26338,1,2025-11-22,1,5,118,2335,14,35742,1,0
18569,26342,2,2025-10-13,1,5,112,2336,14,35746,1,0
18570,26343,1,2026-01-01,1,12,259,5145,29,35749,1,0
18571,26344,1,2025-09-11,1,5,123,2474,12,35750,1,0
18572,26345,1,2025-04-27,1,31,600,11839,72,35751,1,0
18573,26346,1,2025-06-25,1,8,175,3491,20,35752,1,0
18574,26350,1,2025-04-11,1,27,538,10415,63,35757,1,0
18575,26354,1,2025-09-07,1,5,118,2205,12,35761,1,0
18576,26355,2,2025-08-17,1,5,120,2431,12,35762,1,0
18577,26356,1,2025-10-22,1,1,25,480,1,35764,1,0
18578,26358,1,2025-08-29,1,5,105,2643,14,35766,1,0
18579,26362,1,2025-05-30,1,31,604,11627,71,35769,1,0
18580,26363,1,2025-12-24,1,21,417,8339,50,35771,1,0
18581,26365,1,2025-02-01,1,27,544,10459,64,35778,1,0
18582,26366,1,2025-03-19,1,31,606,11864,71,35781,1,0
18583,26367,1,2025-09-30,1,5,112,2356,12,35782,1,0
18584,26368,1,2025-07-01,1,5,116,2382,13,35784,1,0
18585,26369,1,2025-05-06,1,21,428,8247,50,35787,1,0
18586,26372,1,2025-04-24,1,5,106,2406,14,35790,1,0
18587,26374,1,2026-01-27,1,5,108,2385,14,35792,1,0
18588,26375,1,2025-01-25,1,25,501,9709,60,35793,1,0
18589,26377,1,2025-04-03,1,3,57,1589,5,35794,1,0
18590,26378,1,2025-07-03,1,12,267,5102,30,35795,1,0
18591,26379,1,2025-05-08,1,17,349,6890,41,35796,1,0
18592,26382,1,2025-07-04,1,5,118,2258,13,35800,1,0
18593,26384,1,2025-03-02,1,9,197,3957,22,35801,1,0
18594,26385,2,2025-10-22,1,9,197,3831,21,35802,1,0
18595,26387,1,2025-06-03,1,22,454,9007,51,35804,1,1
18596,26387,1,2025-06-02,1,22,454,8959,51,35803,1,0
18597,26389,1,2025-01-31,1,10,215,4202,24,35806,1,0
18598,26390,2,2025-08-17,1,23,465,9077,55,35808,1,0
18599,26391,1,2025-12-13,1,5,104,2358,13,35809,1,0
18600,26392,1,2025-09-01,1,12,269,5145,29,35810,1,0
18601,26393,1,2025-05-21,1,11,238,4967,28,35812,1,1
18602,26393,1,2025-04-23,1,11,238,4850,26,35811,1,0
18603,26396,1,2025-02-18,1,25,496,9901,59,35814,1,0
18604,26397,1,2025-04-25,1,17,346,6717,41,35815,1,0
18605,26400,1,2025-10-17,1,22,451,8807,51,35817,1,0
18606,26400,1,2025-10-07,1,22,451,8509,52,35818,1,0
18607,26403,1,2025-03-28,1,5,118,2665,14,35822,1,0
18608,26404,1,2025-06-18,1,3,78,1442,6,35823,1,0
18609,26405,1,2026-02-08,1,5,124,2451,13,35824,1,0
18610,26406,1,2025-04-03,1,6,144,2712,15,35825,1,0
18611,26407,1,2025-08-13,1,24,480,9484,58,35826,1,0
18612,26408,1,2025-04-13,1,2,45,839,3,35830,1,0
18613,26410,1,2025-12-18,1,5,112,2552,11,35832,1,0
18614,26411,1,2025-09-29,1,29,580,11187,68,35833,1,0
18615,26412,1,2025-06-29,1,26,529,10224,61,35834,1,0
18616,26414,1,2025-06-03,1,2,43,940,3,35836,1,0
18617,26415,1,2025-11-15,1,5,119,2552,13,35837,1,0
18618,26418,2,2025-05-25,1,17,340,6953,40,35840,1,0
18619,26419,1,2025-12-23,1,11,238,4400,25,35841,1,0
18620,26420,1,2025-07-03,1,23,471,9316,56,35843,1,0
18621,26421,1,2025-06-18,1,21,417,8368,49,35844,1,0
18622,26422,1,2025-12-20,1,12,260,5104,30,35845,1,0
18623,26425,2,2025-05-04,1,4,90,2081,10,35851,1,0
18624,26426,1,2025-07-02,1,22,449,8586,51,35853,1,0
18625,26426,2,2025-06-10,1,22,449,8678,51,35852,1,0
18626,26427,1,2025-12-06,1,12,263,5104,29,35856,1,0
18627,26428,1,2025-08-24,1,5,119,2336,11,35857,1,0
18628,26429,2,2025-10-14,1,1,23,556,2,35858,1,0
18629,26430,1,2025-07-25,1,2,34,810,4,35859,1,0
18630,26433,1,2025-11-05,1,11,241,4893,27,35862,1,0
18631,26435,1,2025-10-18,1,10,215,4354,23,35864,1,0
18632,26436,1,2026-01-26,1,5,109,2312,12,35866,1,0
18633,26437,1,2025-09-18,1,5,105,2385,12,35869,1,0
18634,26439,1,2025-06-29,1,29,576,11291,68,35874,1,0
18635,26441,1,2025-10-17,1,23,465,9297,56,35878,1,0
18636,26442,2,2025-10-28,1,23,471,9251,56,35879,1,0
18637,26443,1,2025-10-05,1,16,328,6523,38,35882,1,0
18638,26444,2,2025-09-02,1,23,465,9296,56,35883,1,0
18639,26445,1,2025-06-28,1,3,57,1570,6,35885,1,0
18640,26446,1,2025-03-24,1,5,124,2474,14,35887,1,0
18641,26448,1,2025-08-01,1,3,63,1763,7,35889,1,0
18642,26449,1,2025-08-29,1,2,43,863,4,35890,1,0
18643,26450,1,2026-01-08,1,9,188,4089,21,35891,1,0
18644,26452,1,2025-09-02,1,5,104,2523,14,35893,1,0
18645,26454,2,2025-06-26,1,1,25,683,2,35895,1,0
18646,26457,1,2026-01-10,1,5,105,2551,13,35901,1,0
18647,26459,2,2025-08-01,1,5,118,2595,12,35903,1,0
18648,26460,2,2025-06-29,1,5,105,2595,14,35904,1,0
18649,26461,1,2025-08-28,1,20,403,8017,48,35905,1,0
18650,26462,1,2025-11-22,1,15,311,6414,36,35906,1,0
18651,26464,1,2025-06-24,1,2,33,940,3,35907,1,0
18652,26466,1,2025-02-23,1,11,235,4699,26,35908,1,0
18653,26467,1,2025-02-12,1,2,30,810,3,35909,1,0
18654,26468,1,2025-07-05,1,14,301,5788,33,35913,1,0
18655,26468,1,2025-06-19,1,14,301,5826,34,35912,1,0
18656,26469,1,2025-04-22,1,5,105,2572,13,35914,1,0
18657,26471,1,2025-07-19,1,4,96,1962,9,35915,1,0
18658,26472,1,2025-06-15,1,17,351,6929,39,35917,1,0
18659,26473,1,2025-01-29,1,8,172,3604,20,35918,1,0
18660,26474,1,2025-04-24,1,23,462,9278,55,35922,1,0
18661,26475,1,2025-04-21,1,8,172,3492,20,35924,1,1
18662,26478,1,2025-03-14,1,3,76,1661,8,35929,1,0
18663,26479,1,2025-10-21,1,25,499,9709,59,35930,1,0
18664,26481,1,2025-06-11,1,5,118,2284,11,35934,1,0
18665,26482,1,2025-08-05,1,15,309,6250,35,35935,1,0
18666,26488,1,2025-02-25,1,5,119,2594,12,35940,1,0
18667,26489,1,2025-05-05,1,11,225,4968,28,35943,1,1
18668,26493,1,2025-06-11,1,26,523,10203,62,35946,1,0
18669,26495,1,2025-05-30,1,21,428,8388,50,35947,1,0
18670,26497,1,2026-01-05,1,5,109,2204,11,35951,1,0
18671,26497,1,2026-01-04,1,5,109,2615,11,35950,1,0
18672,26498,1,2025-03-01,1,12,269,5352,30,35952,1,0
18673,26499,1,2025-08-17,1,5,117,2431,11,35953,1,0
18674,26500,1,2025-05-27,1,6,140,2963,15,35954,1,0
18675,26502,1,2025-08-01,1,23,462,9077,56,35956,1,0
18676,26503,1,2025-09-29,1,5,121,2205,13,35958,1,0
18677,26505,1,2025-03-25,1,3,66,1261,5,35960,1,0
18678,26506,2,2025-07-27,1,17,346,6980,40,35962,1,0
18679,26507,1,2025-05-01,1,20,409,7892,48,35963,1,0
18680,26509,1,2025-03-27,1,12,263,5101,30,35965,1,0
18681,26510,1,2025-09-03,1,3,57,1661,7,35968,1,0
18682,26511,1,2025-02-14,1,31,604,11745,72,35969,1,0
18683,26514,2,2025-06-24,1,5,124,2664,11,35971,1,0
18684,26515,1,2025-11-21,1,22,443,8559,53,35972,1,0
18685,26516,2,2025-05-03,1,20,400,7987,48,35973,1,0
18686,26517,1,2025-02-13,1,11,229,4495,28,35975,1,0
18687,26518,1,2025-10-17,1,2,31,768,3,35976,1,0
18688,26519,1,2025-01-19,1,5,105,2335,11,35978,1,0
18689,26521,1,2025-07-28,1,26,523,10352,62,35980,1,0
18690,26521,1,2025-07-26,1,26,523,10091,62,35983,1,0
18691,26525,1,2025-12-26,1,5,108,2384,13,35990,1,0
18692,26526,2,2025-03-06,1,4,91,1917,10,35991,1,0
18693,26527,1,2025-11-02,1,5,121,2615,13,35992,1,0
18694,26528,1,2025-07-29,1,11,223,4800,26,35995,1,0
18695,26531,1,2025-09-19,1,22,436,8862,51,35997,1,0
18696,26532,2,2025-07-15,1,5,117,2310,14,35999,1,0
18697,26533,2,2025-09-14,1,26,514,9996,61,36000,1,0
18698,26534,1,2025-01-21,1,9,199,3811,22,36001,1,0
18699,26536,1,2025-07-19,1,3,60,1739,7,36005,1,0
18700,26537,1,2025-07-20,1,15,309,6275,35,36006,1,0
18701,26538,1,2025-04-19,1,23,467,9232,55,36007,1,0
18702,26539,1,2025-07-24,1,3,53,1587,5,36008,1,0
18703,26539,1,2025-07-01,1,3,53,1306,8,36010,1,0
18704,26540,1,2025-03-18,1,5,105,2336,12,36011,1,0
18705,26541,1,2025-04-02,1,13,276,5689,32,36012,1,0
18706,26541,1,2025-04-02,1,13,276,5585,32,36013,1,0
18707,26543,1,2025-06-02,1,1,25,478,1,36016,1,0
18708,26544,1,2025-12-08,1,4,84,1887,9,36017,1,0
18709,26545,1,2025-11-19,1,5,104,2643,12,36018,1,0
18710,26546,1,2025-09-04,1,5,120,2335,11,36019,1,0
18711,26548,1,2025-11-17,1,5,122,2284,11,36024,1,0
18712,26549,1,2025-02-19,1,27,537,10584,64,36028,1,0
18713,26550,1,2025-12-25,1,22,447,8981,54,36030,1,0
18714,26551,1,2025-02-12,1,31,602,11940,71,36031,1,0
18715,26552,1,2025-09-02,1,22,436,8936,52,36033,1,0
18716,26553,1,2025-09-29,1,10,206,4202,23,36035,1,0
18717,26554,1,2025-02-01,1,8,170,3467,19,36037,1,0
18718,26556,1,2025-04-03,1,7,160,3328,17,36039,1,0
18719,26557,2,2025-08-11,1,22,442,8957,51,36042,1,0
18720,26558,2,2025-12-25,1,29,575,11141,67,36044,1,0
18721,26560,1,2026-01-18,1,13,275,5689,32,36048,1,0
18722,26561,1,2025-07-07,1,30,587,11576,70,36049,1,0
18723,26563,1,2025-04-13,1,17,346,6837,40,36053,1,0
18724,26566,1,2025-08-19,1,31,614,11772,72,36056,1,0
18725,26567,1,2026-01-26,1,8,173,3582,20,36058,1,0
18726,26568,1,2026-01-03,1,3,66,1234,6,36059,1,0
18727,26569,1,2025-12-05,1,3,61,1660,5,36060,1,0
18728,26570,2,2025-02-27,1,5,111,2552,13,36061,1,0
18729,26571,1,2025-07-21,1,5,121,2338,12,36062,1,0
18730,26572,1,2025-03-30,1,23,462,9101,56,36066,1,0
18731,26572,1,2025-03-28,1,23,462,9202,56,36064,1,0
18732,26573,1,2025-11-23,1,29,576,11067,68,36067,1,1
18733,26574,1,2025-11-21,1,9,192,3728,22,36068,1,0
18734,26577,2,2025-12-25,1,3,57,1483,6,36072,1,0
18735,26578,1,2025-06-09,1,21,417,8291,49,36073,1,0
18736,26580,1,2026-01-29,1,8,181,3604,19,36079,1,0
18737,26581,1,2025-07-10,1,5,115,2571,12,36080,1,0
18738,26585,1,2025-08-03,1,13,279,5691,32,36085,1,0
18739,26587,1,2025-12-12,1,14,294,5897,34,36086,1,0
18740,26588,1,2025-10-23,1,25,495,9923,60,36087,1,0
18741,26590,1,2025-06-10,1,5,117,2357,14,36089,1,0
