CSID,CaseMasterID,csdate,cstype,PolicePersonID
19577,26006,2025-10-10,B,1917
19578,26007,2025-08-01,A,2204
19579,26008,2025-07-02,A,2311
19580,26009,2025-04-01,A,2522
19581,26010,2025-10-02,A,7340
19582,26012,2025-10-08,A,1090
19583,26013,2025-05-11,A,8788
19584,26016,2025-05-27,C,11491
19585,26018,2025-11-03,B,10280
19586,26020,2025-12-01,B,2181
19587,26021,2025-09-25,A,9649
19588,26022,2025-06-16,A,2553
19589,26023,2026-01-18,A,7366
19590,26024,2026-01-02,A,9803
19591,26026,2025-09-13,A,10204
19592,26027,2025-09-16,A,646
19593,26028,2025-04-21,A,1914
19594,26029,2025-11-10,A,3747
19595,26031,2025-11-10,A,8735
19596,26032,2025-08-14,A,2382
19597,26033,2025-03-17,A,5588
19598,26034,2025-05-24,C,2594
19599,26036,2025-12-18,C,8884
19600,26037,2026-01-17,C,2182
19601,26038,2025-10-11,C,9157
19602,26039,2025-04-27,A,3418
19603,26040,2025-08-28,A,2935
19604,26042,2025-08-10,A,2404
19605,26043,2026-01-05,A,2258
19606,26044,2025-09-11,A,5281
19607,26046,2025-05-08,A,2182
19608,26047,2026-02-07,C,2664
19609,26048,2026-02-13,A,9460
19610,26049,2025-07-23,A,10068
19611,26050,2025-06-04,A,7287
19612,26051,2025-04-21,A,9975
19613,26054,2026-01-16,A,2494
19614,26056,2025-08-29,A,2665
19615,26057,2026-03-10,A,1180
19616,26058,2025-09-26,A,864
19617,26062,2025-08-02,A,1550
19618,26063,2026-01-12,C,6782
19619,26064,2025-09-06,A,430
19620,26066,2025-05-11,A,10068
19621,26067,2026-02-09,A,2204
19622,26069,2025-10-19,A,2104
19623,26072,2025-06-19,A,2643
19624,26074,2025-09-05,A,4273
19625,26075,2026-02-11,A,11821
19626,26076,2025-10-25,C,2495
19627,26077,2025-12-31,A,6982
19628,26078,2025-08-21,A,6503
19629,26079,2025-05-09,B,5281
19630,26080,2025-05-23,A,1140
19631,26081,2025-07-11,A,2405
19632,26082,2025-12-22,B,2385
19633,26083,2025-03-05,A,8704
19634,26084,2025-06-09,A,8535
19635,26085,2025-06-06,A,2553
19636,26086,2025-04-23,A,2283
19637,26088,2025-09-27,A,4273
19638,26089,2025-08-14,A,3509
19639,26090,2025-09-20,A,1090
19640,26091,2025-07-29,C,2643
19641,26095,2025-03-05,A,8935
19642,26096,2025-09-02,A,9128
19643,26098,2025-09-18,A,2495
19644,26099,2025-05-02,A,5517
19645,26100,2025-09-06,A,2182
19646,26101,2025-06-13,A,11187
19647,26103,2025-08-31,A,2666
19648,26105,2025-06-14,A,1163
19649,26106,2025-04-30,B,8835
19650,26108,2025-10-31,A,11425
19651,26109,2025-10-25,C,2385
19652,26111,2025-07-11,A,10028
19653,26112,2025-12-08,A,8434
19654,26113,2026-04-05,A,4329
19655,26114,2025-06-13,C,7264
19656,26115,2025-11-11,A,5208
19657,26116,2025-07-20,C,840
19658,26117,2025-10-19,A,11451
19659,26118,2026-02-07,A,2664
19660,26120,2025-12-21,A,10560
19661,26122,2025-10-30,A,2231
19662,26124,2025-09-14,A,2384
19663,26127,2025-06-02,A,3185
19664,26129,2025-10-22,A,2357
19665,26130,2025-06-02,A,9735
19666,26131,2026-01-31,A,8246
19667,26132,2025-10-22,A,1715
19668,26133,2025-10-03,A,3704
19669,26134,2025-09-12,B,2551
19670,26135,2025-05-24,A,7600
19671,26138,2025-03-03,C,5376
19672,26139,2026-02-28,C,2406
19673,26140,2025-07-14,A,10066
19674,26142,2025-07-24,A,2641
19675,26143,2025-12-05,A,2385
19676,26144,2025-12-03,A,11717
19677,26146,2025-11-06,A,9101
19678,26148,2025-10-06,A,7766
19679,26149,2025-08-23,A,967
19680,26150,2025-07-04,A,2496
19681,26151,2026-04-12,A,6691
19682,26152,2026-02-27,A,10302
19683,26154,2025-07-15,A,2335
19684,26156,2026-01-05,A,3330
19685,26157,2025-09-18,A,7721
19686,26158,2025-10-06,A,8369
19687,26159,2025-06-30,A,1398
19688,26161,2025-09-11,A,8788
19689,26162,2025-07-24,A,1568
19690,26163,2025-08-07,C,8456
19691,26164,2025-07-10,A,2432
19692,26166,2025-03-31,A,8679
19693,26167,2025-11-20,A,7720
19694,26169,2025-08-06,A,2310
19695,26171,2025-12-12,A,2135
19696,26172,2025-10-28,A,8197
19697,26173,2025-06-11,A,556
19698,26174,2026-01-25,A,10117
19699,26175,2025-06-18,A,9758
19700,26176,2025-05-26,A,5122
19701,26180,2025-04-28,A,840
19702,26182,2026-03-29,A,2383
19703,26185,2025-05-17,A,2494
19704,26186,2025-10-30,A,2230
19705,26187,2025-12-20,C,2936
19706,26188,2025-04-22,B,11912
19707,26189,2025-08-03,C,4449
19708,26190,2026-01-26,A,11237
19709,26191,2025-07-05,A,4111
19710,26192,2025-10-13,A,9056
19711,26193,2025-06-07,A,6810
19712,26194,2026-03-10,A,6837
19713,26195,2025-03-11,A,2310
19714,26196,2025-06-25,A,9803
19715,26197,2026-04-12,A,9759
19716,26198,2025-07-23,A,10459
19717,26199,2025-12-30,A,2337
19718,26200,2025-02-12,C,3582
19719,26204,2025-10-24,A,2259
19720,26206,2026-01-29,C,4183
19721,26208,2025-05-19,A,7969
19722,26209,2025-11-27,A,10089
19723,26210,2025-05-12,A,8788
19724,26212,2025-07-07,A,10674
19725,26213,2025-04-28,C,8934
19726,26214,2025-08-11,A,2059
19727,26216,2025-01-25,A,2310
19728,26219,2026-01-14,A,2594
19729,26220,2025-11-19,A,10514
19730,26221,2025-07-07,A,712
19731,26223,2025-08-17,A,8389
19732,26224,2026-01-16,A,6929
19733,26226,2025-08-16,B,11341
19734,26227,2025-07-02,A,2358
19735,26228,2025-08-28,A,3072
19736,26230,2026-01-22,A,2080
19737,26231,2025-09-19,A,2338
19738,26234,2025-11-04,A,5608
19739,26235,2025-12-12,A,6009
19740,26236,2025-08-29,A,9130
19741,26237,2025-08-25,A,7645
19742,26238,2025-09-05,A,8957
19743,26240,2025-11-13,A,2385
19744,26242,2025-06-24,A,2553
19745,26243,2026-01-23,A,1834
19746,26244,2025-08-28,A,9129
19747,26246,2025-10-12,A,2665
19748,26248,2025-11-17,A,2283
19749,26249,2026-01-16,A,10304
19750,26250,2025-03-30,A,11838
19751,26251,2025-06-30,A,5035
19752,26252,2026-02-24,A,1331
19753,26253,2026-01-16,A,6690
19754,26254,2025-05-14,C,646
19755,26258,2025-12-02,A,5609
19756,26259,2025-04-04,A,9029
19757,26260,2025-09-09,A,2667
19758,26261,2025-03-14,A,683
19759,26262,2025-03-30,A,8808
19760,26263,2025-10-18,A,2496
19761,26264,2025-12-31,A,7411
19762,26265,2025-07-27,C,3811
19763,26266,2026-01-01,A,8634
19764,26267,2025-11-06,C,2382
19765,26269,2025-09-04,A,2712
19766,26270,2025-07-14,B,9232
19767,26271,2025-10-01,B,2666
19768,26272,2025-06-06,A,3675
19769,26274,2025-11-24,A,2231
19770,26278,2025-07-09,A,4134
19771,26279,2025-07-19,A,684
19772,26281,2025-06-22,A,10375
19773,26283,2025-08-18,A,8484
19774,26284,2025-04-16,B,2572
19775,26285,2025-11-25,A,1180
19776,26286,2025-10-20,A,2405
19777,26287,2025-07-09,B,9709
19778,26288,2025-06-05,C,9801
19779,26289,2025-04-02,A,2641
19780,26291,2025-12-07,A,6595
19781,26292,2025-04-14,A,2522
19782,26293,2025-05-19,A,6809
19783,26294,2025-03-22,A,11770
19784,26296,2025-05-01,A,1586
19785,26297,2025-06-08,A,11011
19786,26298,2025-12-29,A,9251
19787,26301,2025-10-27,A,2665
19788,26302,2025-07-30,A,1355
19789,26303,2026-04-17,A,3116
19790,26304,2025-05-24,A,11511
19791,26305,2026-01-09,A,6835
19792,26306,2025-09-07,A,3785
19793,26307,2025-05-26,A,9200
19794,26309,2025-05-04,A,10560
19795,26310,2026-04-12,C,2337
19796,26311,2025-08-12,A,2551
19797,26313,2025-10-01,B,2496
19798,26314,2025-09-01,A,8413
19799,26316,2025-07-24,A,2641
19800,26318,2025-05-07,A,2641
19801,26319,2025-07-17,C,1211
19802,26321,2025-11-13,C,2666
19803,26323,2025-11-03,A,6297
19804,26324,2025-03-23,B,7740
19805,26325,2026-01-25,A,2667
19806,26326,2025-07-05,A,4525
19807,26327,2025-09-20,A,3186
19808,26328,2025-09-20,A,2358
19809,26329,2026-01-18,A,2641
19810,26330,2025-07-24,A,9690
19811,26331,2025-06-24,A,4330
19812,26332,2026-01-28,A,767
19813,26333,2026-02-18,C,9781
19814,26334,2026-04-23,A,2450
19815,26335,2025-06-23,A,4039
19816,26336,2025-05-18,C,3581
19817,26337,2025-08-11,C,11319
19818,26338,2025-12-05,A,2553
19819,26339,2026-01-25,B,11319
19820,26341,2025-04-26,B,6547
19821,26342,2026-01-21,A,2311
19822,26343,2026-03-24,A,5080
19823,26344,2026-01-06,A,2202
19824,26345,2025-07-03,A,11672
19825,26346,2025-08-09,A,3634
19826,26350,2025-07-08,A,10658
19827,26351,2025-12-19,B,3581
19828,26354,2025-12-27,A,2284
19829,26355,2025-11-09,B,2258
19830,26356,2025-10-19,A,524
19831,26358,2025-10-09,A,2337
19832,26359,2025-09-07,C,4202
19833,26362,2025-09-16,A,11909
19834,26365,2025-06-27,A,10637
19835,26367,2025-11-19,A,2405
19836,26368,2025-08-11,A,2667
19837,26369,2025-08-13,A,8248
19838,26371,2025-06-09,C,2667
19839,26372,2025-07-02,A,2476
19840,26375,2025-02-22,A,9824
19841,26376,2025-09-24,C,8510
19842,26377,2025-06-19,A,1140
19843,26378,2025-10-18,A,5281
19844,26379,2025-05-02,A,6835
19845,26382,2025-10-11,A,2182
19846,26383,2025-11-10,C,4375
19847,26384,2025-04-17,A,3957
19848,26385,2025-12-22,A,3959
19849,26386,2025-03-13,C,7316
19850,26387,2025-08-18,A,8434
19851,26389,2025-05-31,A,4247
19852,26390,2025-12-22,A,9129
19853,26392,2025-10-11,A,5375
19854,26393,2025-06-09,A,4872
19855,26394,2026-03-26,C,10226
19856,26396,2025-05-03,A,9737
19857,26397,2025-07-31,A,6755
19858,26398,2025-02-26,C,5564
19859,26399,2025-06-09,C,2595
19860,26400,2025-12-21,A,8484
19861,26401,2025-09-13,B,1140
19862,26403,2025-06-02,B,2182
19863,26404,2025-07-25,A,1332
19864,26406,2025-07-05,A,2965
19865,26407,2025-08-23,A,9433
19866,26408,2025-06-07,A,838
19867,26409,2025-05-27,B,2572
19868,26411,2025-11-03,A,11267
19869,26412,2025-08-13,A,10280
19870,26414,2025-08-25,B,915
19871,26415,2025-12-06,A,2159
19872,26416,2025-05-01,C,2135
19873,26418,2025-06-30,A,6981
19874,26419,2026-01-20,A,4918
19875,26420,2025-09-04,A,9154
19876,26421,2025-10-02,A,8321
19877,26422,2025-12-07,A,5163
19878,26426,2025-08-21,A,8456
19879,26427,2026-03-12,A,5254
19880,26428,2025-10-09,A,2666
19881,26429,2026-01-08,A,455
19882,26430,2025-09-04,A,1040
19883,26433,2026-01-07,A,4723
19884,26435,2025-11-16,A,4182
19885,26437,2025-11-06,A,2643
19886,26438,2026-02-10,B,10674
19887,26439,2025-08-20,A,11207
19888,26441,2025-12-11,A,9178
19889,26443,2025-12-26,A,6666
19890,26444,2025-08-30,A,9128
19891,26445,2025-08-04,A,1712
19892,26446,2025-06-17,A,2383
19893,26448,2025-09-25,A,1261
19894,26449,2025-12-21,A,890
19895,26450,2026-02-28,A,3988
19896,26452,2025-10-06,A,2258
19897,26454,2025-08-15,A,525
19898,26459,2025-08-23,A,2451
19899,26460,2025-06-30,A,2494
19900,26462,2025-11-15,A,6251
19901,26463,2025-07-22,C,1569
19902,26464,2025-10-17,A,768
19903,26465,2026-02-15,C,2406
19904,26466,2025-06-01,A,4568
19905,26467,2025-02-05,A,916
19906,26468,2025-09-16,A,5896
19907,26469,2025-08-12,A,2283
19908,26470,2026-02-12,C,5954
19909,26471,2025-10-08,A,1888
19910,26472,2025-05-31,A,6952
19911,26473,2025-04-17,A,3536
19912,26474,2025-05-26,B,9176
19913,26475,2025-04-10,A,3560
19914,26478,2025-03-26,A,1690
19915,26479,2026-01-06,A,9759
19916,26480,2025-05-26,B,1441
19917,26481,2025-06-16,A,2664
19918,26482,2025-10-28,A,6298
19919,26483,2026-04-22,B,6341
19920,26484,2025-07-13,C,1942
19921,26485,2025-10-27,B,8788
19922,26487,2025-10-22,C,6735
19923,26488,2025-04-02,A,2475
19924,26489,2025-06-29,A,4942
19925,26490,2025-06-13,C,2335
19926,26492,2025-05-06,C,11909
19927,26493,2025-07-15,A,10066
19928,26494,2025-10-22,C,9176
19929,26495,2025-08-07,A,8411
19930,26498,2025-07-06,A,5421
19931,26499,2025-12-11,A,2259
19932,26500,2025-09-22,A,3070
19933,26502,2025-08-12,A,9029
19934,26503,2025-11-14,A,2385
19935,26504,2026-03-19,C,4329
19936,26505,2025-03-24,A,1663
19937,26506,2025-09-09,A,6951
19938,26507,2025-08-30,A,7818
19939,26509,2025-05-30,A,5424
19940,26510,2025-12-26,A,1421
19941,26511,2025-03-28,A,11890
19942,26512,2025-08-06,C,10226
19943,26513,2025-07-26,C,3559
19944,26514,2025-06-29,A,2594
19945,26516,2025-08-17,A,7720
19946,26517,2025-04-15,A,5016
19947,26518,2026-01-23,A,810
19948,26519,2025-06-04,A,2431
19949,26521,2025-10-28,A,10025
19950,26522,2025-11-12,C,11820
19951,26525,2026-04-20,A,2258
19952,26526,2025-04-09,A,1786
19953,26527,2026-01-01,A,2551
19954,26528,2025-11-30,A,4746
19955,26530,2025-11-09,C,3509
19956,26531,2025-12-04,B,8634
19957,26532,2025-11-07,A,2335
19958,26533,2025-10-03,A,10202
19959,26534,2025-02-16,A,4039
19960,26536,2025-10-27,A,1484
19961,26537,2025-07-21,A,6297
19962,26538,2025-05-23,A,9128
19963,26539,2025-08-01,A,1461
19964,26540,2025-06-01,A,2183
19965,26541,2025-06-05,A,5565
19966,26542,2025-07-20,B,8482
19967,26543,2025-08-17,A,556
19968,26545,2026-03-19,A,2475
19969,26546,2025-10-14,A,2311
19970,26547,2025-05-10,B,2406
19971,26549,2025-05-29,A,10635
19972,26550,2026-02-09,A,8862
19973,26551,2025-04-16,A,11909
19974,26552,2025-09-21,A,8736
19975,26553,2025-12-04,A,4274
19976,26554,2025-05-19,A,3493
19977,26556,2025-04-04,A,3358
19978,26557,2025-09-21,A,8482
19979,26558,2025-12-17,A,11095
19980,26560,2026-02-23,B,5541
19981,26561,2025-09-25,A,11554
19982,26562,2026-03-06,B,2665
19983,26563,2025-05-21,A,6930
19984,26565,2025-10-03,C,6076
19985,26568,2026-01-04,A,1548
19986,26570,2025-04-20,A,2231
19987,26571,2025-08-10,A,2258
19988,26572,2025-06-02,A,9176
19989,26573,2026-01-29,A,11142
19990,26574,2026-01-20,A,3832
19991,26578,2025-08-22,A,8292
19992,26579,2025-06-11,B,9102
19993,26581,2025-10-29,A,2571
19994,26586,2025-04-27,C,2494
19995,26589,2025-09-25,C,5401
19996,26590,2025-07-30,A,2181
19997,26591,2025-04-28,A,2358
19998,26592,2025-06-26,C,863
19999,26593,2025-08-07,A,2522
20000,26595,2025-09-15,A,2450
20001,26596,2026-03-24,A,7006
20002,26597,2025-06-08,A,5490
20003,26600,2025-10-13,A,2666
20004,26602,2026-03-08,A,3785
20005,26603,2025-11-02,A,5057
20006,26604,2025-11-11,A,6032
20007,26605,2026-01-07,A,8456
20008,26606,2026-03-06,A,2230
20009,26609,2025-05-07,B,2181
20010,26610,2026-03-10,B,2615
20011,26613,2025-05-26,A,6667
20012,26614,2025-11-15,A,5036
20013,26615,2025-08-13,A,7491
20014,26618,2026-01-02,A,3049
20015,26619,2025-07-27,A,4184
20016,26620,2025-07-25,B,9825
20017,26621,2025-03-30,A,3401
20018,26622,2025-08-08,C,7667
20019,26623,2025-12-16,A,1398
20020,26624,2026-01-26,A,11365
20021,26626,2025-05-17,A,8585
20022,26628,2025-07-12,A,2358
20023,26629,2025-12-20,A,2310
20024,26630,2025-10-17,A,8958
20025,26632,2025-11-14,A,2385
20026,26634,2025-04-10,A,11470
20027,26635,2026-02-11,A,7667
20028,26636,2025-06-05,A,3705
20029,26639,2025-07-23,A,8911
20030,26641,2025-07-06,A,1234
20031,26642,2025-09-28,A,5209
20032,26643,2025-11-28,A,2712
20033,26644,2025-06-25,A,9296
20034,26645,2025-09-12,A,5637
20035,26647,2025-10-10,A,8909
20036,26648,2025-08-30,A,2886
20037,26649,2025-12-21,A,5586
20038,26650,2026-02-03,C,1062
20039,26651,2025-12-19,A,3654
20040,26652,2025-08-06,A,11717
20041,26653,2025-06-21,A,8482
20042,26654,2025-10-22,A,8936
20043,26655,2026-01-22,A,8704
20044,26656,2025-08-14,A,1399
20045,26657,2026-02-13,A,3030
20046,26658,2025-03-07,A,2792
20047,26659,2025-04-26,A,9759
20048,26661,2025-07-03,A,2616
20049,26664,2026-03-26,C,4541
20050,26665,2025-11-01,A,6735
20051,26666,2025-06-23,A,4009
20052,26667,2025-05-20,A,9316
20053,26669,2025-07-12,A,9671
20054,26673,2025-07-24,A,2180
20055,26674,2025-08-11,A,10457
20056,26675,2025-09-24,A,8484
20057,26676,2025-07-15,A,1399
20058,26678,2025-10-05,A,2553
20059,26679,2025-01-26,A,2382
20060,26681,2026-02-09,A,4919
20061,26682,2025-05-31,A,1739
20062,26683,2025-05-20,A,4183
20063,26685,2025-05-06,A,8435
20064,26686,2025-11-18,A,9779
20065,26687,2025-05-10,A,5981
20066,26688,2025-05-25,A,11166
20067,26689,2025-04-02,B,11070
20068,26691,2025-07-25,A,4871
20069,26692,2025-09-15,C,6931
20070,26693,2026-01-03,A,2181
20071,26694,2025-05-12,B,1786
20072,26695,2026-01-14,C,5402
20073,26696,2025-08-01,A,6595
20074,26698,2026-01-13,A,8736
20075,26699,2026-01-22,A,11187
20076,26700,2025-12-18,A,2311
20077,26701,2025-09-18,A,8806
20078,26702,2025-12-01,A,2551
20079,26703,2025-04-21,A,10226
20080,26704,2026-01-30,A,2310
20081,26705,2025-06-18,A,6981
20082,26708,2025-07-09,A,4132
20083,26711,2025-10-07,A,2523
20084,26712,2026-02-19,A,8120
20085,26713,2025-05-29,C,4274
20086,26714,2025-05-22,A,3746
20087,26716,2025-05-02,A,453
20088,26717,2025-06-08,A,2451
20089,26718,2025-12-17,A,524
20090,26719,2025-12-16,A,5851
20091,26720,2025-10-26,A,2594
20092,26721,2025-08-02,A,2523
20093,26722,2025-10-29,C,2523
20094,26723,2026-04-26,A,2335
20095,26724,2025-11-12,A,8119
20096,26725,2025-02-20,A,2336
20097,26727,2025-04-03,A,431
20098,26728,2025-08-25,A,11513
20099,26732,2025-08-12,A,9229
20100,26733,2026-03-14,A,2522
20101,26735,2025-09-04,A,10793
20102,26738,2025-09-18,C,6275
20103,26740,2025-06-11,A,6891
20104,26741,2025-05-20,C,2433
20105,26742,2026-03-28,A,11187
20106,26743,2025-04-05,A,10133
20107,26744,2026-01-01,A,2666
20108,26747,2025-11-17,A,6523
20109,26748,2025-07-02,C,9824
20110,26749,2025-09-26,A,5254
20111,26750,2025-04-27,C,10512
20112,26751,2026-01-18,C,937
20113,26753,2025-11-11,B,1442
20114,26755,2025-04-18,A,1262
20115,26756,2025-07-01,A,9824
20116,26757,2025-06-02,A,11095
20117,26758,2025-08-05,A,5328
20118,26761,2025-05-26,A,554
20119,26762,2025-07-29,A,4850
20120,26763,2026-01-17,A,3580
20121,26764,2025-09-28,B,6098
20122,26765,2025-11-08,A,3705
20123,26766,2025-03-23,B,2183
20124,26768,2025-08-22,A,1330
20125,26769,2026-02-02,A,1162
20126,26770,2025-06-10,A,2356
20127,26772,2025-09-08,A,2061
20128,26773,2025-08-31,A,2338
20129,26774,2025-09-17,A,3263
20130,26776,2025-10-30,A,557
20131,26777,2025-05-17,A,11839
20132,26778,2025-06-17,A,5329
20133,26779,2026-03-13,A,2356
20134,26780,2025-11-24,A,2522
20135,26783,2025-12-03,A,5422
20136,26785,2025-11-05,A,2061
20137,26786,2025-12-27,A,8436
20138,26788,2025-09-27,A,10224
20139,26790,2025-03-06,A,6249
20140,26791,2025-08-25,A,2641
20141,26792,2025-10-12,A,10324
20142,26793,2025-06-28,A,8246
20143,26794,2025-05-08,A,5374
20144,26795,2025-06-26,A,11037
20145,26796,2025-07-05,A,478
20146,26797,2025-09-03,A,5541
20147,26798,2025-12-21,A,2312
20148,26799,2026-01-16,A,741
20149,26801,2025-11-03,C,2283
20150,26802,2026-02-12,A,2834
20151,26804,2025-08-01,A,2338
20152,26805,2025-08-03,C,5609
20153,26807,2025-03-26,A,2551
20154,26808,2025-09-13,A,2616
20155,26809,2025-07-24,A,4993
20156,26810,2025-09-20,C,6980
20157,26811,2025-10-29,A,11912
20158,26812,2025-07-24,A,10303
20159,26813,2025-10-22,A,1212
20160,26814,2025-09-09,C,1160
20161,26815,2025-11-17,A,6837
20162,26816,2025-07-25,A,5163
20163,26817,2025-09-12,A,10701
20164,26818,2025-09-21,A,5761
20165,26819,2025-07-03,A,1461
20166,26820,2025-09-08,C,791
20167,26821,2026-02-02,A,3073
20168,26822,2025-05-14,A,7819
20169,26823,2026-04-23,C,2475
20170,26824,2025-03-12,A,2432
20171,26825,2025-10-01,A,2384
20172,26826,2025-11-29,A,2337
20173,26827,2025-08-26,A,2615
20174,26828,2025-05-03,A,1330
20175,26829,2025-10-02,A,11535
20176,26831,2025-05-05,A,1287
20177,26832,2025-11-09,A,2665
20178,26833,2025-08-25,A,622
20179,26834,2025-12-08,A,11403
20180,26835,2025-09-09,A,8559
20181,26836,2025-08-12,A,11188
20182,26837,2025-09-25,A,2336
20183,26838,2025-12-11,A,2522
20184,26839,2025-05-04,A,2183
20185,26840,2025-09-24,A,7739
20186,26841,2025-12-13,A,4993
20187,26842,2025-06-12,A,556
20188,26843,2025-09-22,A,9364
20189,26844,2025-11-26,B,1570
20190,26845,2026-02-03,A,10441
20191,26846,2025-06-14,A,7574
20192,26847,2026-03-02,A,791
20193,26848,2026-02-06,A,5330
20194,26849,2026-03-14,A,579
20195,26850,2025-03-05,B,9177
20196,26851,2025-05-23,C,8456
20197,26852,2025-08-10,A,2030
20198,26854,2025-10-13,B,6691
20199,26856,2025-11-21,B,5402
20200,26858,2025-05-23,A,4064
20201,26859,2025-12-12,A,2180
20202,26860,2026-04-05,A,4227
20203,26861,2025-05-25,A,11365
20204,26863,2025-09-17,B,8837
20205,26864,2025-05-14,A,2205
20206,26865,2025-07-20,A,4112
20207,26866,2025-11-06,A,9229
20208,26867,2025-10-05,A,6100
20209,26868,2025-08-29,A,1212
20210,26869,2025-04-14,A,2405
20211,26870,2025-07-10,C,6547
20212,26871,2025-10-06,A,2665
20213,26872,2025-06-07,C,6835
20214,26873,2025-12-09,B,11342
20215,26875,2025-06-29,A,2473
20216,26876,2025-06-16,C,5421
20217,26879,2026-04-06,A,2282
20218,26880,2025-08-06,A,6277
20219,26882,2025-10-27,C,11534
20220,26883,2025-06-10,C,2935
20221,26884,2025-12-02,A,2473
20222,26885,2025-12-29,C,5516
20223,26886,2025-09-21,A,3862
20224,26887,2025-05-04,C,9924
20225,26888,2025-05-30,A,10134
20226,26889,2025-08-29,A,6343
20227,26890,2025-04-13,A,6033
20228,26892,2025-07-22,A,3958
20229,26894,2025-07-05,C,8934
20230,26896,2025-04-04,C,10823
20231,26897,2025-09-14,C,1608
20232,26898,2025-09-07,A,1288
20233,26899,2025-07-17,A,7366
20234,26900,2025-09-24,A,11094
20235,26901,2025-02-12,A,2336
20236,26902,2025-09-22,A,2496
20237,26903,2025-07-14,A,479
20238,26904,2025-08-31,A,10919
20239,26905,2025-09-09,A,2183
20240,26906,2025-07-04,B,5422
20241,26907,2025-07-07,A,8979
20242,26908,2025-12-25,A,2202
20243,26909,2025-08-07,A,3560
20244,26910,2025-04-26,A,2357
20245,26911,2025-12-23,A,2204
20246,26912,2025-08-06,A,6865
20247,26913,2025-10-29,C,2231
20248,26915,2025-10-29,B,601
20249,26916,2025-10-03,A,11319
20250,26917,2025-08-29,A,2615
20251,26918,2025-12-04,A,2571
20252,26919,2025-07-12,A,2666
20253,26921,2025-04-10,A,1379
20254,26922,2025-05-20,A,6717
20255,26923,2025-03-23,A,5305
20256,26925,2025-10-28,A,2382
20257,26927,2025-05-21,A,5663
20258,26931,2026-02-21,A,8094
20259,26932,2025-10-09,B,11289
20260,26933,2025-08-01,A,8790
20261,26934,2025-09-16,B,9433
20262,26935,2025-10-10,C,9824
20263,26936,2026-02-23,C,10323
20264,26937,2026-01-28,A,9389
20265,26938,2025-10-21,A,1608
20266,26939,2025-05-30,A,2553
20267,26941,2025-11-16,A,3264
20268,26943,2025-03-12,A,2335
20269,26944,2026-01-23,C,4698
20270,26947,2025-07-17,A,6692
20271,26948,2025-05-25,A,11269
20272,26949,2025-08-27,A,5488
20273,26950,2025-10-04,A,6275
20274,26951,2025-10-11,C,9007
20275,26952,2025-03-26,B,4672
20276,26953,2025-11-29,A,10586
20277,26954,2025-08-18,A,2664
20278,26955,2025-11-23,A,8612
20279,26960,2025-02-19,A,3030
20280,26961,2025-12-28,B,6229
20281,26962,2025-09-22,A,2382
20282,26963,2025-08-23,C,11404
20283,26965,2025-03-02,A,645
20284,26966,2026-01-07,C,2494
20285,26968,2025-03-09,A,8958
20286,26971,2025-07-02,A,9876
20287,26972,2025-07-23,C,2080
20288,26973,2026-02-27,A,11912
20289,26976,2025-11-17,C,7943
20290,26977,2025-11-27,B,4202
20291,26978,2025-11-10,A,5851
20292,26979,2025-11-17,A,11386
20293,26980,2026-03-19,C,8173
20294,26981,2025-07-26,C,8706
20295,26983,2025-05-12,A,11673
